name,lat,lon
Stevens MRT Station (TE11),1.3193343740765846,103.82556696508883
Napier MRT Station (TE12),1.3067822338956772,103.81895679674805
Orchard Boulevard MRT Station (TE13),1.3024222488386645,103.82386852291181
Orchard MRT Station (TE14),1.3030442627323626,103.83137499975132
Great World MRT Station (TE15),1.2939481612692412,103.83372083803684
Havelock MRT Station (TE16),1.2885052395337913,103.83358583862054
Outram Park MRT Station (TE17),1.2813296445048485,103.83913755752454
Commonwealth MRT Station (EW20),1.302501999088719,103.79822852294633
Paya Lebar MRT Station (CC9),1.3172473855001967,103.89226075395496
Club HEAL @ Pasir Ris East (East),1.3622659936704729,103.96207864445306
Sheng Siong Supermarket,1.3670735751165448,103.96463222496529
Bartley MRT Station (CC12),1.3425011777575513,103.88017789947583
NTUC FairPrice,1.328556562043912,103.88534989976885
St Luke's ElderCare (Whampoa Centre),1.321271491394389,103.85494781600555
St. Michael's Terminal (SMT),1.3260053674958223,103.8553920950171
Boon Keng MRT Station (NE9),1.3193357091043374,103.86156945403766
Bendemeer MRT Station (DT23),1.3136725282752166,103.86297762086987
The Clementi Mall,1.3149665227948228,103.7642704677091
NTUC Health Active Ageing Centre (AAC) (Taman Jurong),1.3355807322379472,103.72331792888758
Ngee Soon Jewellery @ Northpoint City (Malls of Frasers Property Singapore),1.429698486025404,103.83577649129596
Pet Lovers Centre @ Northpoint City (Malls of Frasers Property Singapore),1.429698486025404,103.83577649129596
POPULAR Bookstore @ Northpoint City (Malls of Frasers Property Singapore),1.429698486025404,103.83577649129596
Starbucks @ Northpoint City (Malls of Frasers Property Singapore),1.429698486025404,103.83577649129596
Sushi Express @ Northpoint City (Malls of Frasers Property Singapore),1.429698486025404,103.83577649129596
Royal Sporting House @ Northpoint City (Malls of Frasers Property Singapore),1.429698486025404,103.83577649129596
Customer Service Counter @ Northpoint City (Malls of Frasers Property Singapore),1.429698486025404,103.83577649129596
Ren Ci @ Ang Mo Kio,1.3608238132846,103.85325787944434
THK Young At Heart,1.377691180306637,103.84274515266922
Fei Yue Active Ageing Centre (AAC) (Bukit Batok),1.3463263807035553,103.74337782134752
Sheng Siong Supermarket,1.3444713630281095,103.7553946156458
Bukit Batok Bus Interchange (BBBI),1.3497285993591805,103.75096805289449
Sheng Siong Supermarket,1.3473882546583358,103.74370468428154
Fei Yue Active Ageing Centre (AAC) (Bukit Batok - Extension),1.3454284756757662,103.75083584747554
Tzu Chi SEEN @ Bukit Batok,1.3475515394334507,103.75578305576092
Bukit Batok MRT Station (NS2),1.349033311822182,103.74956647813725
NTUC FairPrice,1.28977813913066,103.82679374983289
PCS Cedar Tree AAC (Care) @ Potong Pasir 108,1.3347200431137356,103.86792844634792
PCS Cedar Tree AAC @ Strathmore 61,1.2939977497969326,103.81097921209944
PCS Cedar Tree AAC @ JBM,1.2806323972323188,103.82493546938234
PCS Cedar Tree AAC @ Upper Serangoon 364,1.370095162211539,103.89723351038766
PCS Cedar Tree AAC @ Tampines West 827A,1.3498113290275533,103.93260793441921
PCS Cedar Tree AAC @ Toh Yi 21,1.3381319927439232,103.7719863198511
NTUC FairPrice Finest (Sengkang Grand),1.3829816322433666,103.89272100789816
Buangkok MRT Station (NE15),1.3828700200017034,103.89312257009462
Sheng Siong Supermarket,1.3517691405312624,103.83606774617384
Strathmore Avenue Zone Residents' Committee (RC),1.2938026027943947,103.80778922800691
Margaret Drive Residents' Network (RN),1.2996001195315423,103.79806578449535
Hock San Zone Residents' Committee RC,1.287122143366337,103.80699461654258
Khatib Spring Residents' Corner (RC),1.4261018336082005,103.8289667408232
Assyakirin Mosque,1.3353713455239768,103.71957563411306
Sheng Siong Supermarket,1.3382108589189186,103.92348493931333
NTUC FairPrice,1.3374047186376836,103.9217747360441
Expo MRT Station (CG1),1.3345497787415883,103.9615482107083
NTUC FairPrice,1.3724949383609815,103.89377556259053
NTUC FairPrice,1.3314970806043938,103.86821402539732
Jurong East MRT Station (EW24),1.3331528161324684,103.74228633283718
NTUC FairPrice,1.3338254075165306,103.73967688546318
NTUC FairPrice,1.3455121059077617,103.73121914675174
NTUC FairPrice Xtra,1.333293344814382,103.74327874212673
NTUC FairPrice,1.3425624227194666,103.73925969004587
Lions Befrienders Active Ageing Centre (AAC) @Clementi 344,1.3181207396555268,103.76908840160009
Lions Befrienders Active Ageing Centre (AAC) @Clementi 367/366,1.312549535161401,103.7716763802571
Lions Befrienders Active Ageing Centre (AAC) @Clementi 420,1.3097333122794073,103.76863729772222
Clementi MRT Station (EW23),1.3151162530720757,103.76519145281698
NTUC Health Senior Day Care (Jurong Central),1.353393659567004,103.72244565428025
Anglican Senior Centre (Jurong West) (AAC),1.348638568548464,103.72508672500987
NTUC FairPrice,1.3483333572194143,103.72430731967209
NTUC FairPrice (Jurong West Blk 502),1.350501276480498,103.71833468353213
Sheng Siong Supermarket,1.3523935826061535,103.71575950619649
Lakeside Family Medicine Clinic,1.345138286183363,103.71885762801989
4FINGERS Crispy Chicken @ Tiong Bahru Plaza (Malls of Frasers Property Singapore),1.2864588944844773,103.82701525655207
Woodlands Zone 1 Residents' Network (RN),1.439669377319885,103.79076149994134
Woodlands Zone 2 Residents' Network (RN),1.4434267384357578,103.79361283616589
MacPherson Community Club (CC),1.3234738989052652,103.88463836971134
Mattar MRT Station (DT25),1.3268767147119216,103.88324750918025
NTUC FairPrice,1.321722961930913,103.88681179538023
Sheng Siong Supermarket,1.3200004019161231,103.88736306497701
MWS Charis ACE Active Ageing Centre (AAC) - Geylang East,1.3174438777812179,103.88637373234758
Aljunied MRT Station (EW9),1.3164326116569995,103.88290604466073
NTUC Health Day Care for Seniors (Geylang East),1.3195256909678468,103.88774340801544
NTUC FairPrice Finest,1.3175611589699205,103.89283669463808
Serangoon MRT Station (NE12),1.3497078808050207,103.87357484955443
NTUC Health Day Care for Seniors (Serangoon Central),1.3522740835551423,103.87210319996944
Lorong Chuan MRT Station (CC14),1.3516392774474568,103.86394573873262
Serangoon MRT Station (CC13),1.350703332459644,103.8721454686288
NTUC FairPrice,1.3540393978824294,103.87085153419757
Sheng Siong Supermarket,1.3216190383867015,103.85938271991856
NTUC FairPrice Xtra,1.3507693522390296,103.87229614433168
Serangoon Interchange (SGI),1.3507693522390296,103.87229614433168
NTUC FairPrice,1.3189966691602673,103.89489491611856
Ubi MRT Station (DT27),1.3299742598228403,103.8992266551392
Sheng Siong Supermarket,1.3390447982536062,103.85554106359164
NTUC FairPrice Finest,1.3504812534521626,103.848760472793
Victory Family Centre (Toa Payoh),1.3331849012888648,103.85339452672727
NTUC Health Active Ageing Centre (AAC) (Whampoa),1.3276999370970326,103.86123636990567
Lions Befrienders Active Ageing Centre (AAC) @ Bendemeer 32,1.3261320712627696,103.85809671663272
NTUC FairPrice,1.3774300671356872,103.90371286374275
Kaki Bukit MRT Station (DT28),1.3349673603595378,103.90845933820299
Sixth Avenue MRT Station (DT7),1.3308576453518985,103.7969068385221
Sheng Siong Supermarket,1.3081474686833245,103.78625522868192
Active Global Active Ageing Hub @ Ghim Moh Edge,1.3093288213803573,103.78435418997198
King Albert Park MRT Station (DT6),1.335661612571078,103.78339911371847
NTUC FairPrice Finest,1.3238351213820603,103.80999957046186
NTUC FairPrice,1.3084928805391949,103.78459810078904
Sheng Siong Supermarket,1.3882402170722048,103.76957538697492
NTUC FairPrice (Senja Grand),1.3871266715410215,103.76196018193342
Fei Yue Active Ageing Centre (AAC) (Senja),1.3861198863205975,103.75832862456754
Vanguard Active Ageing Centre (AAC) (Care) @ Senja,1.3827125415056027,103.76016644484683
Kranji MRT Station (NS7),1.4250869812335367,103.7621374594281
NTUC FairPrice,1.3920678230202457,103.74310228199123
NTUC Health Senior Day Care (Marsiling),1.4339885931006537,103.77749048237783
Sheng Siong Supermarket,1.4351589510783753,103.77602334337007
St Luke's ElderCare (Bukit Timah Centre),1.3202894712303737,103.76594850910381
Orchard MRT Station (NS22),1.3039801370124198,103.8322452448326
Dhoby Ghaut MRT Station (CC1),1.2989116437864305,103.84629250687345
NTUC FairPrice,1.2927033983246325,103.81095895680124
NTUC FairPrice Finest,1.2901276551482872,103.81655234794567
NTUC FairPrice Finest,1.3002062569058446,103.83731713270952
NTUC FairPrice,1.2972753141462567,103.83853392478963
NTUC FairPrice Finest,1.2930722526682024,103.82707593319908
LB @HQ (Befriending Office),1.2845871278817853,103.82436031927236
TOUCH Active Ageing Centre (AAC) (Yishun 162),1.4330554078305102,103.8323979171694
Chinese Garden MRT Station (EW25),1.3423528208742697,103.73259673807368
NTUC Health Senior Day Care (Taman Jurong),1.3395341967007182,103.71916686568441
Sheng Siong Supermarket,1.3254740884082212,103.7252476837707
Lakeside MRT Station (EW26),1.3442591146357898,103.72094908697626
Jurong East Bus Interchange (JEI),1.3318641405098204,103.74092719851225
Tuas West Road MRT Station (EW32),1.329985046766798,103.63961664866427
Goodlife Makan,1.305847965424648,103.91630683760101
NTUC FairPrice,1.3769141244546377,103.95503674860272
Tampines East MRT Station (DT33),1.3561914830367217,103.95463446292973
NTUC FairPrice,1.3525273729316636,103.94469875118651
NTUC Health Senior Day Care (Punggol South),1.3784334380793755,103.88802314752358
Goodlife Studio (Yishun),1.4164217871401281,103.83355976672978
Victory Family Centre (Sembawang),1.4547351599096228,103.81460176601274
Singapore Pools (Northpoint City),1.429698486025404,103.83577649129596
Bukit Batok Community Club (CC),1.35042197757918,103.7468035828299
Singapore Pools (Bukit Batok Central),1.3490064792972452,103.75170668325143
Singapore Pools (Bukit Gombak),1.3579829112150514,103.75073642618717
Victory Family Centre (Choa Chu Kang),1.3777669349728627,103.74025519190474
Singapore Pools (Clementi Town Centre),1.3125130573956776,103.764927758834
Singapore Pools (Clementi N3),1.315096685168347,103.76681740069888
NTUC Health Senior Activity Centre (AAC) (Boon Lay),1.3470339548512973,103.70898550233335
NTUC Health Active Ageing Centre (AAC) (Mount Faber),1.2743836383973906,103.80874177364348
Caldecott MRT Station (TE9),1.3372456123853684,103.84016178207501
Caldecott MRT Station (CC17),1.3376745080437984,103.8395298207641
Braddell MRT Station (NS18),1.340469001194321,103.84679908361299
NTUC Health Senior Day Care (Kampung Admiralty),1.4397495181298368,103.80072071145584
Genki Sushi @ Waterway Point (Malls of Frasers Property Singapore),1.4064846210321438,103.90210568117348
Kitchen + Ware @ Waterway Point (Malls of Frasers Property Singapore),1.4064846210321438,103.90210568117348
Minmed Clinic @ Waterway Point (Malls of Frasers Property Singapore),1.4064846210321438,103.90210568117348
Tim Ho Wan @ Waterway Point (Malls of Frasers Property Singapore),1.4064846210321438,103.90210568117348
Ya Kun Kaya Toast @ Waterway Point (Malls of Frasers Property Singapore),1.4064846210321438,103.90210568117348
The Pet Safari @ Waterway Point (Malls of Frasers Property Singapore),1.4064846210321438,103.90210568117348
Starbucks @ Waterway Point (Malls of Frasers Property Singapore),1.4064846210321438,103.90210568117348
Tan Kah Kee MRT Station (DT8),1.3255562350941705,103.80776030464364
SATA CommHealth Ang Mo Kio Medical Centre,1.3709972640556156,103.84592798727446
MWS Active Ageing Centre (AAC) - Teck Ghee Vista,1.3652876147941146,103.8455123533239
Peacehaven Changi Day Centre,1.3533065282563983,103.96502505996385
Goodlife Studio (Bedok),1.3325695358467606,103.91775082481615
St Luke's ElderCare (Hougang Centre),1.3522303084713527,103.88571106021313
NTUC Health Senior Day Care (Pasir Ris Central),1.3677057745224483,103.95579637424491
Victory Family Centre (Tampines),1.3614201423421444,103.95218308369563
Adidas @ Tampines 1 (Malls of Frasers Property Singapore),1.3542563795597722,103.94507174802563
Challenger @ Tampines 1 (Malls of Frasers Property Singapore),1.3542563795597722,103.94507174802563
SATA CommHealth Potong Pasir Medical Centre,1.32915444536368,103.8699799725716
Sheng Siong Supermarket,1.3326338155454727,103.867151674399
NTUC FairPrice,1.2830926261077313,103.81766720231296
NTUC FairPrice,1.2867097015003004,103.81439026850644
Bukit Merah Interchange (BMI),1.2820447673104676,103.81721126500172
Fei Yue Active Ageing Centre (AAC) (Commonwealth),1.3078624462298822,103.79931225431416
Sheng Siong Supermarket,1.3018647278535247,103.79817430094714
NTUC FairPrice Finest,1.338631652787227,103.77858543091342
Challenger @ White Sands (Malls of Frasers Property Singapore),1.3724498170471215,103.94971569514766
Minmed Clinic @ White Sands (Malls of Frasers Property Singapore),1.3724498170471215,103.94971569514766
Changi Airport MRT Station (CG2),1.3573486006865634,103.98840931832838
NTUC FairPrice Finest,1.356626093925468,103.98656220852955
NTUC FairPrice,1.3242455417720131,103.94156870390547
NTUC FairPrice Xtra,1.3348226763621165,103.96390576138255
NTUC FairPrice Finest,1.3340835931078088,103.96294608375666
NTUC FairPrice Finest,1.3603410066648278,103.98907755070167
Sheng Siong Supermarket,1.362748514856088,103.89490699858565
St Luke's ElderCare (Golden Years Centre),1.3713156448876958,103.8899322771156
St Luke's ElderCare (Hougang Meadow Centre),1.370095162211539,103.89723351038766
Sheng Siong Supermarket,1.3696862548005742,103.94792242517173
Pasir Ris Bus Interchange (PRBI),1.3735470581314284,103.950490159987
Pasir Ris MRT Station (EW1),1.3730433159991333,103.94928452809847
NTUC FairPrice,1.3724498170471215,103.94971569514766
Holland Village MRT Station (CC21),1.3122402960729667,103.79639912216112
NTUC FairPrice,1.3091830332064645,103.79264048019779
NTUC FairPrice Finest,1.3105635157763362,103.79610717326462
Sheng Siong Supermarket,1.2953196631227923,103.80975859146237
NTUC Health Senior Day Care (May Wong Social Centre),1.2843010402779977,103.82190657517184
Fort Canning MRT Station (DT20),1.292481948481386,103.84433136240551
Somerset MRT Station (NS23),1.3002641671868438,103.83908575350455
Dhoby Ghaut MRT Station (NS24),1.2987013256276179,103.84611367836796
Bras Basah MRT Station (CC2),1.2968616865264997,103.8506673717784
Esplanade MRT Station (CC3),1.2936577247944412,103.85508122638953
NTUC FairPrice Finest,1.3149665227948228,103.7642704677091
NTUC FairPrice,1.3205314363830398,103.74265219909731
NTUC FairPrice,1.3256176779422837,103.67840974188147
Choa Chu Kang Interchange (CCKI),1.3854517824137829,103.74526967144267
NTUC FairPrice,1.3363155748562279,103.88882562054114
NTUC FairPrice,1.3141500126684578,103.8885448660118
Eunos Interchange (EUI),1.3193412621291452,103.90189128506734
LC Nursing Home,1.313913827134792,103.928544893652
NTUC FairPrice,1.429443084428997,103.83500504709349
Yishun MRT Station (NS13),1.429443084428997,103.83500504709349
Wellness Kampung @ 765 (Nee Soon Central),1.4354775415051615,103.83927653279463
Nee Soon East Community Club (CC),1.4307710549359844,103.83859822360034
Sheng Siong Supermarket,1.4331228402415936,103.84166098580693
NTUC FairPrice,1.4245284974645656,103.84659554647831
Anglican Senior Centre (Yishun),1.4230808271982553,103.84641938030884
Sheng Siong Supermarket,1.4467925954395529,103.80548353376474
NTUC FairPrice,1.3209929418109967,103.8703899986306
NTUC FairPrice,1.3126544963572728,103.87254179865155
Sheng Siong Supermarket,1.3142393705705473,103.87091403107051
Kallang MRT Station (EW10),1.3114889096412548,103.87138654135957
MWS Active Ageing Centre (AAC) - GreenTops@Sims Place,1.3165950787456346,103.87954564203955
Sheng Siong Supermarket,1.312721173603724,103.87864201754908
Sheng Siong Supermarket,1.2870827831503846,103.84158010898463
Outram Park MRT Station (EW16),1.2814050477547019,103.83913097949403
NTUC FairPrice,1.3851286735718558,103.76041061796589
PPIS Family Service Centre (FSC) (West),1.3567792430756789,103.7486510244802
SASCO @ Hong Kah North Day Care Centre,1.3634829639836215,103.74939336120411
Perdaus Centre (Bukit Batok),1.3606649109272935,103.74932101901766
REACH Youth Powerhouse @ Bukit Batok,1.3628909907333928,103.74653923977563
Sheng Siong Supermarket,1.3557230815026569,103.7393031054476
Sheng Siong Supermarket,1.3530371799694254,103.74394256784579
Sheng Siong Supermarket,1.3571301232159707,103.74346501045856
Bukit Batok Care Home,1.353879048708892,103.74067771234847
NTUC FairPrice Finest,1.3559417113550725,103.74112700585788
NTUC FairPrice,1.3658835901093114,103.75021919310295
Bukit Batok East Jurong East View Residents' Corner (RC),1.337191474044789,103.74194185264446
Bukit Batok East Toh Guan View Residents' Corner (RC),1.3396058298289746,103.74711125362546
Marine Terrace Walk RN,1.304563413373462,103.9172290385172
SEEN @ Nanyang,1.3428941785831587,103.69689261523185
NTUC Health Senior Day Care (Jurong West),1.340983859826492,103.69148878092301
Sheng Siong Supermarket,1.4507485822722812,103.79684726693857
Dover MRT Station (EW22),1.3114052929243984,103.77863784163824
SATA CommHealth Tampines Medical Centre,1.3535107772557635,103.9421174456795
Tampines MRT Station (EW2),1.3533016766767738,103.94514458672607
Tampines MRT Station (DT32),1.3551504115659956,103.94300988287966
Jurong East MRT Station (NS1),1.3331528161324684,103.74228633283718
G2000 @ Causeway Point (Malls of Frasers Property Singapore),1.436070065168889,103.78598152456577
Kitchen + Ware @ Causeway Point (Malls of Frasers Property Singapore),1.436070065168889,103.78598152456577
POPULAR Bookstore @ Causeway Point (Malls of Frasers Property Singapore),1.436070065168889,103.78598152456577
Royal Sporting House @ Causeway Point (Malls of Frasers Property Singapore),1.436070065168889,103.78598152456577
Ya Kun Kaya Toast @ Causeway Point (Malls of Frasers Property Singapore),1.436070065168889,103.78598152456577
Shine Korea @ Causeway Point (Malls of Frasers Property Singapore),1.436070065168889,103.78598152456577
Challenger @ Waterway Point (Malls of Frasers Property Singapore),1.4064846210321438,103.90210568117348
Customer Service Counter @ Causeway Point (Malls of Frasers Property Singapore),1.436070065168889,103.78598152456577
Better Vision @ Northpoint City (Malls of Frasers Property Singapore),1.429698486025404,103.83577649129596
Eu Yan Sang @ Northpoint City (Malls of Frasers Property Singapore),1.429698486025404,103.83577649129596
OSIM @ Northpoint City (Malls of Frasers Property Singapore),1.429698486025404,103.83577649129596
4FINGERS Crispy Chicken @ Northpoint City (Malls of Frasers Property Singapore),1.429698486025404,103.83577649129596
Bata @ Northpoint City (Malls of Frasers Property Singapore),1.429698486025404,103.83577649129596
Challenger @ Northpoint City (Malls of Frasers Property Singapore),1.429698486025404,103.83577649129596
G2000 @ Northpoint City (Malls of Frasers Property Singapore),1.429698486025404,103.83577649129596
Genki Sushi @ Northpoint City (Malls of Frasers Property Singapore),1.429698486025404,103.83577649129596
Kitchen + Ware @ Northpoint City (Malls of Frasers Property Singapore),1.429698486025404,103.83577649129596
Marine Terrace Haven RN,1.3053022913797105,103.91501400616293
Bedok Bougainvillea Residents' Network (RN),1.322489622560537,103.93340528256752
Bedok Bunga Merah Residents' Network (RN),1.3219066363931673,103.93984721379351
Bedok Orchid Residents' Network (RN),1.322094235690518,103.93622358600858
Yio Chu Kang MRT Station (NS15),1.3817558706665196,103.84494727088361
Teck Ghee Vista Residents' Network (RN),1.3646474563247881,103.84631001377701
Woodlands Galaxy Community Club (CC),1.4390080312236655,103.80265755180841
NTUC FairPrice,1.332213981680091,103.72269157181088
NTUC FairPrice,1.3348448738645062,103.7204620242341
Adidas @ Waterway Point (Malls of Frasers Property Singapore),1.4064846210321438,103.90210568117348
G2000 @ Waterway Point (Malls of Frasers Property Singapore),1.4064846210321438,103.90210568117348
Allkin Singapore -Â Allkin Active Ageing Centre (AAC) @ Sin Ming 410,1.3628206167415382,103.83549201747068
THKÂ Active Ageing CentreÂ @ Toa Payoh 15,1.3359218385991316,103.8590584813947
Peopleâ€™s Association Toa Payoh West  Community Club (CC),1.3352212495253377,103.8451058004597
Care Corner Active Ageing HubÂ  (Toa Payoh West),1.3379845886208956,103.8432888454188
Allium Care Suites,1.3598106907004532,103.82829012805135
MWS Wesley Active Ageing CentreÂ (AAC),1.3062616805742047,103.85819509125704
Pearlâ€™s Hill Care Home,1.2858626060170333,103.84181924880134
THKÂ Active Ageing CentreÂ @ MacPherson,1.3233796522722636,103.88652132866869
Marine Drive View RN,1.3033703293341543,103.90743995668207
THKÂ Active Ageing CentreÂ @ Cassia,1.3106722177813348,103.88503171257219
THKÂ Active Ageing CentreÂ @ Telok Blangah Crescent,1.2786678472078268,103.81752660447034
REACH Senior Centre @ Jalan Membina,1.2830920711376737,103.82559237699095
National Museum of Singapore (NMS),1.296719906916022,103.8485109204593
THKÂ Active Ageing CentreÂ @ Bukit Merah View,1.284056542216101,103.82106681571778
THKÂ Active Ageing CentreÂ @ Beo Crescent,1.2888091632842649,103.82629508627308
THKÂ Active Ageing CentreÂ @ IndusÂ 79,1.2910746245200968,103.82869017214168
Esplanade â€“ Theatres on the Bay,1.289862326431185,103.85528802037618
National Gallery Singapore,1.2906553382308255,103.85170801344044
THKÂ Active Ageing CentreÂ @ Kaki Bukit,1.3336934555807956,103.93039692649067
THKÂ Active Ageing Centre @ Bedok,1.3211031004219775,103.93690015687098
Allkin Family Service Centre @ Cheng San 445,1.3669800450961314,103.85571808955032
Well Family Clinic and Surgery,1.371196664103271,103.85702400542635
Active Global Active Care Centre @ Fernvale Glades,1.394260934695272,103.86961889125155
THKÂ Active Ageing CentreÂ @ AMK 208,1.3654449524392953,103.842715047703
THKÂ Active Ageing Centre @ AMK 257,1.3701701808358733,103.83578284277617
THKÂ Active Ageing CentreÂ @ AMK 645,1.379284941529327,103.84223222330043
Chong Pang Zone 7 Residents' Corner (RC),1.4396248938359872,103.8377710538381
Sree Narayana Mission Singapore,1.430002734115321,103.83108899869441
St Luke's ElderCare (Nee Soon East Centre),1.4354775415051615,103.83927653279463
TOUCHpoint @ Yishun 436Â Active Ageing Centre (AAC),1.4213787809412342,103.8461005528213
Clarity Singapore Limited,1.4165969190561527,103.83740288599068
Sheng Siong Supermarket,1.4431512117224354,103.775164777052
Woodlands Temp Bus Interchange,1.4375879728550445,103.78657486675135
Bukit Panjang Bus Interchange,1.378431007971074,103.76284278991032
THKÂ Active Ageing CentreÂ @Â Bukit Batok,1.3485133716328792,103.75628907459158
THKÂ Active Ageing CentreÂ @ Taman Jurong,1.338181974803326,103.7226025428364
THKÂ Active Ageing CentreÂ @ Boon Lay,1.3450767624507216,103.71185042638052
PEACE-Connect AAC@5,1.3043462294292762,103.86481577828712
Bright Hill MRT Station (TE7),1.363283185563847,103.83289362001555
Allkin Singapore - Allkin Active Ageing Centre (AAC) @ Pasir Ris 476A,1.3748764915004155,103.95779191035871
Sheng Siong Supermarket,1.3778287663430158,103.94236433704283
NTUC Health Active Ageing Centre (AAC) (Marsiling),1.439043208915396,103.7781097270975
Woodlands MRT Station (TE2),1.4360576167690653,103.78793877688544
NTUC FairPrice,1.3114210310145153,103.85662402017209
Jalan Besar MRT Station (DT22),1.3051713875937208,103.85529571362592
Sheng Siong Supermarket,1.3073046412391982,103.85770609218339
Farrer Park MRT Station (NE8),1.3126097435035677,103.85436713109559
NTUC Fairprice (Shaw Plaza),1.3252530186902103,103.85099583037963
Singapore Pools (Yishun N2),1.4340934207457716,103.83997915581824
NTUC FairPrice Finest,1.291347597101403,103.84998978970509
NTUC FairPrice,1.305122221973856,103.85143882248246
NTUC FairPrice,1.3207051098624991,103.84416070987302
THK Active Ageing Centre @ Fengshan 101,1.3344846673017234,103.93792471074141
NTUC FairPrice,1.3665583012850904,103.84162408306065
NTUC FairPrice Xtra,1.3693892271489037,103.84847796557112
Lions Befrienders Active Ageing Centre (AAC) @Ang Mo Kio 318,1.365560404441619,103.84764811603374
Clarke Quay MRT Station (NE5),1.288710231475729,103.84661094566916
4S Active Ageing Centre @ Eunos Crescent,1.3206740418667196,103.90323171183685
4S Eldercare Centre @ Eunos Crescent,1.3200339999200106,103.90161603637534
SASCO @ Telok Blangah,1.2729852827547772,103.82025200974329
NTUC Health Active Ageing Centre (AAC) (Telok Blangah),1.2714719508074144,103.82299210889556
Harbourfront Interchange (HFI),1.2668748383767285,103.8192040935058
St Luke's ElderCare (Telok Blangah Centre),1.2743619632782068,103.82218400440081
Promenade MRT Station (CC4),1.2939979863004611,103.86035000041215
Sheng Siong Supermarket,1.3142726594008953,103.77136086087111
Clementi Interchange (CLI),1.3149665227948228,103.7642704677091
Sheng Siong Supermarket,1.3097333122794073,103.76863729772222
NTUC FairPrice,1.347152550269524,103.74282482568718
Allkin Singapore - Allkin Active Ageing Centre (AAC) @ Ang Mo Kio 420,1.3649991902431167,103.85311164747183
Ang Mo Kio Interchange (AMI),1.3693892271489037,103.84847796557112
St Luke's ElderCare (Ang Mo Kio Centre),1.369379556147565,103.84019689910794
St Luke's ElderCare (Ang Mo Kio Polyclinic Centre),1.374324590539119,103.84567777933333
MWS Active Ageing Centre (AAC) - Kebun Baru,1.376677064951482,103.83836103751163
St Luke's ElderCare (Kebun Baru Centre),1.3730075017758323,103.83761242089574
NTUC FairPrice,1.3717101782203438,103.89424782439015
Bukit Batok East Zone 1 Residents' Corner (RC),1.3498322030197754,103.75473601402261
Singapore Pools (Yishun N7),1.4253984244726778,103.83325903599233
Bukit Batok East Zone 2 Residents' Corner (RC),1.350256684578684,103.75660597861138
Bukit Batok East Zone 3 Residents' Corner (RC),1.3492627402623598,103.75919008530636
Bukit Batok East Spring View Residents' Corner (RC),1.3435536007551312,103.7566288301659
Bukit Batok East Community Club (CC),1.3489633262385545,103.75825185289357
NTUC FairPrice,1.3477014777937966,103.7570445844593
Club HEAL Head Office (West),1.3491087746908188,103.75717059270875
Fei Yue Active Ageing Centre (AAC) (Holland Close),1.3092193779722707,103.79673238669187
Buona Vista Terminal (BVT),1.308882113011111,103.79230099297264
NTUC FairPrice,1.3142726594008953,103.77136086087111
NTUC FairPrice,1.3124810905074658,103.76547649537268
Woodlands Integrated Transport Hub (WITH),1.4368196296077624,103.78606679933904
Woodlands MRT Station (NS9),1.4368196296077624,103.78606679933904
Sheng Siong Supermarket,1.4335431810333386,103.7798818923625
NTUC FairPrice,1.4350182955638846,103.78693089556342
NTUC FairPrice Finest,1.436070065168889,103.78598152456577
SATA CommHealth Woodlands Medical Centre,1.4350182955638846,103.78693089556342
Sheng Siong Supermarket,1.4315052704966604,103.77351565955766
Club HEAL @ Marsiling (North),1.4318959347167397,103.7762682651859
Marsiling MRT Station (NS8),1.4325211482778781,103.77407464121286
NTUC FairPrice,1.4371230146922493,103.79531438350962
NTUC FairPrice,1.4310639546704513,103.79045407863971
NTUC FairPrice,1.2808446951457644,103.8102926188195
Mayflower MRT Station (TE6),1.3714631883952781,103.83656776739822
Fei Yue Active Ageing Centre (AAC) (Limbang),1.391818473997027,103.74405033387443
Active Global Active Ageing Hub @ Telok Blangah Parcview,1.2762146355208583,103.80764465835789
Telok Blangah MRT Station (CC28),1.2707064776139474,103.80976161120232
Labrador Park MRT Station (CC27),1.2722541775051461,103.80263157921854
Haw Par Villa MRT Station (CC25),1.2825713574030995,103.78175272502753
Pasir Panjang MRT Station (CC26),1.2761004997033314,103.79135039405843
NTUC FairPrice,1.2739864001941865,103.80126414003122
NTUC FairPrice,1.3047927921460254,103.78172325413269
Hang Jebat Mosque,1.2895259517783588,103.79863766542762
Lions Befrienders Active Ageing Centre (AAC) @Ghim Moh,1.3101505464925476,103.78708241826283
St Luke's ElderCare (Clementi Centre),1.3051241514871137,103.7663009717689
SASCO Active Ageing Center (AAC) Care @ WestCoast,1.3063475061830625,103.76053802724581
Sheng Siong Supermarket,1.302464088315403,103.76375097252156
Jamiyah Nursing Home,1.311130470649957,103.7594434108821
NTUC FairPrice,1.3119069571999333,103.7591280191558
SATA CommHealth Jurong Medical Centre,1.3338254075165306,103.73967688546318
Kent Ridge MRT Station (CC24),1.2935334989174236,103.78457273804318
Hussain Sulaiman Mosque,1.291374280926395,103.77171177066901
Boon Lay Interchange (BLI),1.3393150402944767,103.70535099608482
New Horizon Centre (Jurong Point),1.3394527168895514,103.70668501263573
Sheng Siong Supermarket,1.3221363628869716,103.73829280375942
St Luke's ElderCare (Ayer Rajah Centre),1.3212933692906867,103.74764891231503
Joo Koon MRT Station (EW29),1.3277170410450219,103.67837499639515
